driverId,truckId,eventTime
23,44,37:31.6
11,39,37:31.9
28,90,37:32.0
19,65,37:32.1
17,27,37:32.4
30,58,37:32.4
11,39,37:32.7
31,86,37:32.9
21,54,37:33.0
26,38,37:33.1
30,58,37:33.2
10,43,37:33.3
25,106,37:33.3
16,71,37:33.6
28,90,37:33.9
32,21,37:34.1
10,43,37:34.1
22,29,37:34.3
20,33,37:34.2
10,43,37:34.8
27,60,37:34.8
25,106,37:35.0
29,68,37:35.1
11,39,37:35.3
22,29,37:35.2
27,60,37:35.7
22,29,37:36.1
29,68,37:36.1
21,54,37:36.5
18,11,37:35.4
13,69,37:35.9
11,39,37:36.1
32,21,37:37.0
18,11,37:37.3
26,38,37:37.4
26,38,37:36.6
24,89,37:36.7
11,39,37:37.1
22,29,37:37.8
24,89,37:37.5
27,60,37:37.5
12,22,37:38.3
19,65,37:38.3
10,43,37:38.3
31,86,37:38.8
14,56,37:38.9
12,22,37:39.1
30,58,37:39.6
17,27,37:38.5
18,11,37:40.0
10,43,37:40.1
32,21,37:38.8
14,56,37:40.5
15,92,37:39.2
18,11,37:40.8
20,33,37:41.1
17,27,37:39.3
14,56,37:41.3
31,86,37:39.6
26,38,37:40.0
24,89,37:40.2
23,44,37:41.6
23,44,37:40.7
26,38,37:40.8
24,89,37:41.1
29,68,37:41.4
24,89,37:42.0
26,38,37:41.7
21,54,37:42.5
29,68,37:42.2
26,38,37:42.6
23,44,37:42.6
18,11,37:42.6
22,29,37:43.1
27,60,37:42.7
17,27,37:43.4
24,89,37:43.6
30,58,37:43.2
12,22,37:43.6
30,58,37:44.0
14,56,37:43.9
32,21,37:44.2
29,68,37:44.1
19,65,37:44.5
16,71,37:44.4
28,90,37:44.9
19,65,37:45.2
10,43,37:45.4
30,58,37:44.9
11,39,37:44.9
11,39,37:45.9
12,22,37:45.2
14,56,37:45.6
32,21,37:46.0
27,60,37:46.1
14,56,37:46.5
30,58,37:46.9
15,92,37:46.0
16,71,37:47.0
12,22,37:46.2
31,86,37:46.7
28,90,37:47.6
24,89,37:47.8
27,60,37:47.9
27,60,37:47.0
28,90,37:48.4
21,54,37:48.6
20,33,37:47.2
22,29,37:47.5
21,54,37:47.8
31,86,37:48.3
27,60,37:48.8
24,89,37:48.6
10,43,37:49.2
19,65,37:48.7
17,27,37:49.0
30,58,37:49.4
23,44,37:49.5
27,60,37:49.6
25,106,37:50.0
10,43,37:50.0
32,21,37:50.4
19,65,37:50.5
28,90,37:50.2
25,106,37:51.0
16,71,37:51.2
29,68,37:51.6
23,44,37:52.0
12,22,37:50.6
13,69,37:50.7
22,29,37:51.0
26,38,37:51.4
26,38,37:52.2
22,29,37:52.7
13,69,37:51.7
24,89,37:53.0
21,54,37:53.0
16,71,37:52.1
22,29,37:53.5
27,60,37:52.3
10,43,37:52.7
20,33,37:53.0
27,60,37:53.3
26,38,38:21.2
23,44,38:21.3
25,106,38:21.3
18,11,38:21.3
27,60,38:22.0
26,38,38:22.2
22,29,38:22.4
24,89,38:21.8
14,56,38:22.1
24,89,38:22.6
25,106,38:23.1
18,11,38:23.3
29,68,38:22.4
15,92,38:22.4
12,22,38:23.0
19,65,38:23.1
14,56,38:23.8
31,86,38:23.8
11,39,38:23.7
29,68,38:24.0
32,21,38:23.8
17,27,38:24.0
10,43,38:24.6
16,71,38:24.4
19,65,38:24.7
19,65,38:32.5
14,56,38:32.6
10,43,38:32.8
18,11,38:32.8
24,89,38:33.1
25,106,38:33.0
22,29,38:33.2
32,21,38:33.6
27,60,38:33.3
31,86,38:33.9
24,89,38:34.1
13,69,38:33.9
29,68,38:34.4
30,58,38:34.7
14,56,38:34.2
19,65,38:35.1
20,33,38:34.4
10,43,38:35.4
17,27,38:34.7
25,106,38:35.7
11,39,38:35.8
21,54,38:35.0
17,27,38:35.5
24,89,38:35.7
20,33,38:36.0
10,43,38:36.2
29,68,38:39.7
24,89,38:39.9
21,54,38:40.1
13,69,38:40.4
23,44,38:40.7
32,21,38:41.0
20,33,38:41.1
10,43,38:40.4
17,27,38:41.6
17,27,38:40.7
24,89,38:40.8
24,89,38:41.8
10,43,38:41.1
14,56,38:41.3
27,60,38:42.2
23,44,38:41.6
16,71,38:42.6
32,21,38:42.6
20,33,38:43.0
30,58,38:41.9
12,22,38:42.5
22,29,38:42.8
26,38,38:43.0
25,106,38:43.3
17,27,38:43.4
26,38,37:53.9
19,65,37:53.9
29,68,37:54.3
21,54,37:54.0
16,71,37:54.7
22,29,37:54.4
17,27,37:54.8
19,65,37:54.8
15,92,37:55.3
12,22,37:54.9
14,56,37:55.4
11,39,37:55.7
22,29,37:56.2
16,71,37:56.5
21,54,37:56.7
10,43,37:57.0
13,69,37:57.2
16,71,37:55.6
30,58,37:55.8
19,65,37:55.8
13,69,37:56.3
24,89,37:56.6
22,29,37:56.9
14,56,37:57.1
18,11,37:57.5
19,65,37:57.6
27,60,37:57.6
15,92,37:57.9
25,106,37:58.1
19,65,37:58.4
16,71,37:58.2
30,58,37:58.5
27,60,37:58.6
26,38,37:58.8
25,106,37:59.0
18,11,37:59.3
11,39,37:59.5
29,68,37:59.3
13,69,37:59.7
30,58,38:00.1
27,60,38:00.5
23,44,38:00.7
18,11,38:00.9
14,56,37:59.6
31,86,37:59.8
24,89,38:00.2
10,43,38:00.6
17,27,38:00.8
24,89,38:01.2
11,39,38:01.3
13,69,38:01.6
31,86,38:01.6
30,58,38:01.7
12,22,38:01.7
19,65,38:01.9
17,27,38:02.4
20,33,38:02.5
16,71,38:02.5
30,58,38:02.6
32,21,38:02.8
19,65,38:02.9
17,27,38:03.2
10,43,38:03.2
13,69,38:03.4
22,29,38:03.7
14,56,38:04.0
21,54,38:03.4
26,38,38:04.0
28,90,38:04.3
21,54,38:04.3
31,86,38:04.9
20,33,38:04.1
22,29,38:04.5
26,38,38:04.9
30,58,38:05.2
13,69,38:05.2
32,21,38:05.4
16,71,38:05.4
11,39,38:05.7
15,92,38:05.9
18,11,38:06.0
13,69,38:06.0
24,89,38:06.1
31,86,38:06.6
22,29,38:06.9
18,11,38:07.0
15,92,38:06.7
20,33,38:07.7
32,21,38:08.0
21,54,38:07.0
29,68,38:08.3
26,38,38:08.9
14,56,38:07.5
23,44,38:09.3
30,58,38:09.4
25,106,38:07.8
31,86,38:08.2
12,22,38:08.7
19,65,38:09.2
13,69,38:09.5
32,21,38:09.7
23,44,38:10.1
19,65,38:10.1
21,54,38:10.3
13,69,38:10.4
11,39,38:10.7
10,43,38:10.9
30,58,38:11.2
31,86,38:11.6
22,29,38:10.5
28,90,38:12.1
30,58,38:12.2
19,65,38:10.9
14,56,38:11.0
16,71,38:12.4
22,29,38:11.5
16,71,38:11.6
27,60,38:11.9
18,11,38:12.4
11,39,38:12.6
19,65,38:12.8
17,27,38:13.0
22,29,38:13.0
32,21,38:13.3
31,86,38:13.2
14,56,38:13.6
22,29,38:13.9
24,89,38:14.0
18,11,38:14.2
14,56,38:14.5
24,89,38:14.8
27,60,38:14.3
10,43,38:14.4
12,22,38:15.0
30,58,38:14.8
18,11,38:15.0
32,21,38:15.1
17,27,38:15.7
15,92,38:15.4
18,11,38:15.9
21,54,38:16.2
24,89,38:16.6
22,29,38:15.7
32,21,38:16.9
31,86,38:16.0
21,54,38:17.1
28,90,38:16.4
27,60,38:16.7
31,86,38:16.8
20,33,38:17.1
16,71,38:17.4
25,106,38:17.5
19,65,38:17.8
21,54,38:18.1
23,44,38:17.8
12,22,38:18.3
30,58,38:18.2
26,38,38:18.7
30,58,38:19.0
23,44,38:18.6
11,39,38:18.6
25,106,38:19.4
21,54,38:19.0
20,33,38:19.7
11,39,38:19.4
23,44,38:19.6
22,29,38:20.1
27,60,38:20.3
16,71,38:20.0
10,43,38:20.3
19,65,38:20.5
22,29,38:20.9
17,27,38:20.7
12,22,38:21.1
27,60,38:21.1
22,29,38:25.2
21,54,38:25.3
12,22,38:25.5
24,89,38:25.2
31,86,38:25.6
18,11,38:25.8
30,58,38:26.1
23,44,38:26.4
19,65,38:25.6
15,92,38:26.2
25,106,38:26.4
22,29,38:26.9
20,33,38:26.7
10,43,38:27.3
11,39,38:27.3
26,38,38:27.5
18,11,38:27.8
12,22,38:27.3
30,58,38:27.8
11,39,38:28.1
22,29,38:27.9
23,44,38:28.2
20,33,38:28.5
31,86,38:28.5
18,11,38:28.7
12,22,38:28.9
14,56,38:29.0
25,106,38:29.3
13,69,38:29.5
10,43,38:29.9
23,44,38:30.0
30,58,38:30.3
30,58,38:29.4
23,44,38:30.8
18,11,38:29.5
32,21,38:30.9
14,56,38:30.0
24,89,38:31.4
14,56,38:31.7
16,71,38:32.1
25,106,38:32.1
17,27,38:30.3
13,69,38:30.5
19,65,38:30.9
20,33,38:30.9
11,39,38:31.4
26,38,38:31.7
30,58,38:32.0
28,90,38:32.2
30,58,38:36.4
12,22,38:36.5
11,39,38:36.7
25,106,38:36.6
17,27,38:37.2
20,33,38:37.0
16,71,38:37.4
13,69,38:37.2
21,54,38:37.6
20,33,38:37.8
17,27,38:38.1
22,29,38:38.2
14,56,38:38.6
10,43,38:38.8
20,33,38:39.4
10,43,38:39.5
23,44,38:38.0
24,89,38:38.3
27,60,38:38.6
29,68,38:38.8
17,27,38:39.0
14,56,38:39.5
31,86,38:39.6
24,89,38:43.6
28,90,38:43.8
13,69,38:44.0
17,27,38:44.4
24,89,38:44.5
21,54,38:44.2
22,29,38:44.5
10,43,38:44.7
31,86,38:45.0
12,22,38:45.1
10,43,38:45.6
29,68,38:45.9
29,68,38:45.1
16,71,38:45.4
14,56,38:45.7
31,86,38:46.0
27,60,38:45.9
11,39,38:46.5
13,69,38:46.7
16,71,38:46.2
22,29,38:46.5
25,106,38:46.9
32,21,38:47.0
19,65,38:47.3
16,71,38:47.2
27,60,38:47.7
17,27,38:47.8
13,69,38:47.7
10,43,38:48.2
25,106,38:48.6
21,54,38:48.7
24,89,38:48.0
16,71,38:49.0
26,38,38:48.2
27,60,38:48.7
32,21,38:48.8
23,44,38:49.5
30,58,38:49.6
20,33,38:49.3
10,43,38:50.0
31,86,38:50.4
21,54,38:49.5
25,106,38:49.6
25,106,38:50.5
22,29,38:50.0
27,60,38:50.4
29,78,31:12.9
29,78,31:14.6
29,68,35:14.2
11,39,35:14.3
31,86,35:14.3
14,43,31:13.5
18,11,35:14.1
16,71,35:14.2
23,44,35:14.3
10,43,35:15.0
23,44,35:15.1
29,68,35:15.2
20,33,35:15.7
29,68,35:16.0
17,27,35:16.0
10,43,35:16.7
24,89,35:16.9
32,21,35:15.1
12,22,35:15.1
30,58,35:15.3
19,65,35:15.9
12,22,35:16.0
19,65,35:16.7
12,22,35:16.9
21,54,35:16.9
22,29,35:17.0
23,44,35:17.6
25,106,35:17.7
26,38,35:17.1
16,71,35:17.7
21,54,35:17.9
32,21,35:18.4
29,68,35:18.7
30,58,35:18.9
15,92,35:19.4
31,86,35:19.6
27,60,35:19.8
23,44,35:20.3
14,56,35:20.4
26,38,35:17.9
20,33,35:18.4
22,29,35:18.6
31,86,35:18.7
20,33,35:19.2
24,89,35:19.6
22,29,35:19.6
18,11,35:19.9
19,65,35:20.4
27,60,35:20.7
30,58,35:20.7
11,39,35:21.1
19,65,35:21.2
12,22,35:21.1
21,54,35:21.5
14,56,35:21.4
18,11,35:21.6
19,65,35:22.1
14,56,35:22.2
10,43,35:22.0
27,60,35:22.5
26,38,35:22.3
25,106,35:22.9
12,22,35:22.9
13,69,35:23.4
11,39,35:22.9
30,58,35:23.1
11,39,35:23.8
28,90,35:23.6
17,27,35:24.0
25,106,35:23.8
24,89,35:24.0
28,90,35:24.4
23,44,35:24.4
20,33,35:24.3
16,71,35:24.8
30,58,35:24.9
29,68,35:24.8
28,90,35:25.3
14,56,35:25.5
13,69,35:25.8
18,11,35:26.2
11,39,35:26.3
25,106,35:26.6
15,92,35:26.8
23,44,35:27.1
16,71,35:27.5
32,21,35:27.9
29,68,35:28.2
11,39,35:25.5
10,43,35:25.5
17,27,35:25.8
32,21,35:26.2
12,22,35:26.5
19,65,35:26.9
14,56,35:27.0
17,27,35:27.5
13,69,35:27.6
30,58,35:28.2
25,106,35:28.5
24,89,35:28.5
19,65,35:28.8
30,58,35:29.1
15,92,35:28.7
10,43,35:29.1
12,22,35:29.3
13,69,35:29.5
19,65,35:29.8
27,60,35:30.0
18,11,35:30.5
28,90,35:30.7
16,71,35:30.8
15,92,35:31.4
11,39,35:31.5
29,68,35:31.7
28,90,35:29.7
10,43,35:29.9
26,38,35:30.3
30,58,35:30.7
19,65,35:30.8
13,69,35:31.3
10,43,35:31.5
16,71,35:31.7
31,86,35:32.1
13,69,35:32.1
10,43,35:32.3
29,68,35:32.6
22,29,35:32.7
18,11,35:33.0
32,21,35:33.4
29,68,35:33.5
27,60,35:33.8
16,71,35:34.4
12,22,35:34.5
27,60,35:34.7
21,54,35:35.4
24,89,35:35.4
31,86,35:35.5
12,22,35:32.9
14,56,35:33.2
16,71,35:33.5
24,89,35:33.7
18,11,35:33.9
32,21,35:34.4
15,92,35:34.7
18,11,35:34.8
22,29,35:35.3
12,22,35:35.4
29,68,35:36.1
20,33,35:36.2
32,21,35:36.2
27,60,35:36.4
13,69,35:36.3
15,92,35:36.4
19,65,35:36.8
22,29,35:37.1
24,89,35:37.2
18,11,35:37.6
23,44,35:38.0
31,86,35:38.2
17,27,35:37.1
13,69,35:37.2
11,39,35:38.4
27,60,35:39.0
24,89,35:39.0
10,43,35:37.5
17,27,35:38.0
32,21,35:39.5
20,33,35:38.1
18,11,35:38.5
16,71,35:38.9
31,86,35:39.1
14,56,35:39.1
17,27,35:39.7
10,43,35:39.9
12,22,35:40.0
19,65,35:40.3
21,54,35:40.4
15,92,35:40.6
16,71,35:40.7
24,89,35:40.9
20,33,35:40.7
22,29,35:41.4
16,71,35:41.5
11,39,35:41.8
23,44,35:42.3
31,86,35:42.6
18,11,35:41.0
30,58,35:43.0
30,58,35:41.4
17,27,35:43.3
10,43,35:41.6
18,11,35:41.8
30,58,35:42.2
20,33,35:42.5
19,65,35:42.9
12,22,35:43.2
16,71,35:43.3
27,60,35:43.4
20,33,35:43.5
30,58,35:43.8
15,92,35:44.1
18,11,35:44.5
17,27,35:44.9
22,29,35:45.0
31,86,35:45.7
21,54,35:45.7
27,60,35:45.8
31,86,35:46.3
29,68,35:46.3
22,29,35:46.8
32,21,35:44.1
20,33,35:44.3
21,54,35:44.8
15,92,35:45.0
25,106,35:45.0
30,58,35:45.7
26,38,35:45.9
13,69,35:46.0
30,58,35:46.5
15,92,35:46.7
10,43,35:46.9
29,68,35:47.2
19,65,35:47.2
24,89,35:47.6
27,60,35:47.6
22,29,35:47.7
18,11,35:47.9
23,44,35:48.4
14,56,35:47.9
27,60,35:48.5
29,68,35:48.8
24,89,35:48.4
17,27,35:49.2
26,38,35:49.3
18,11,35:48.7
19,65,35:48.8
11,39,35:49.7
17,27,35:50.2
10,43,35:49.4
27,60,35:50.4
21,54,35:50.7
12,22,35:49.5
21,54,35:49.8
23,44,35:50.2
12,22,35:50.4
14,56,35:50.8
13,69,35:51.0
20,33,35:51.1
12,22,35:51.3
17,27,35:51.2
14,56,35:51.8
15,92,35:51.7
22,29,35:51.9
23,44,35:52.0
17,27,35:52.1
31,86,35:52.7
22,29,35:52.9
16,71,35:52.4
15,92,35:52.5
17,27,35:53.0
29,68,35:53.2
30,58,35:53.4
13,69,35:53.8
11,39,35:53.4
20,33,35:53.6
26,38,35:53.8
15,92,35:54.2
24,89,35:54.6
13,69,35:54.7
12,22,35:54.1
14,56,35:54.4
22,29,35:54.7
11,39,36:06.7
12,22,36:07.0
17,27,36:07.3
32,21,36:07.7
26,38,36:08.0
19,65,36:08.1
30,58,36:06.7
15,92,36:08.5
20,33,36:08.8
13,69,36:07.0
23,44,36:07.0
28,90,36:09.2
21,54,36:09.5
22,29,36:09.6
19,65,36:09.8
16,71,36:07.3
15,92,36:07.7
18,11,36:08.0
25,106,36:08.3
32,21,36:08.7
27,60,36:08.9
10,43,36:09.5
13,69,36:09.6
24,89,36:09.7
29,68,36:10.3
14,56,36:10.3
17,27,36:10.6
24,89,36:10.5
26,38,36:10.8
14,56,36:11.1
15,92,36:11.3
30,58,36:11.2
10,43,36:11.2
17,27,36:11.4
26,38,36:11.7
28,90,36:11.8
12,22,36:12.2
20,33,36:12.3
17,27,36:12.2
32,21,36:12.9
22,29,36:12.2
20,33,36:13.2
23,44,36:12.6
23,44,36:13.5
28,90,36:13.6
18,11,36:13.1
31,86,36:13.4
29,68,36:13.7
25,106,36:13.9
20,33,36:14.1
18,11,36:14.1
27,60,36:14.2
26,38,36:14.5
17,27,36:15.0
27,60,36:15.1
29,68,36:15.3
15,92,36:14.8
13,69,36:15.0
18,11,36:15.7
27,60,36:16.0
15,92,36:16.5
27,60,36:16.8
29,68,36:17.0
23,44,36:15.3
25,106,36:15.7
14,56,36:15.8
25,106,36:17.4
10,43,36:17.6
19,65,36:16.0
11,39,36:17.8
22,29,36:16.5
21,54,36:16.8
23,44,36:17.0
30,58,36:17.3
29,68,36:17.8
31,86,36:17.8
32,21,36:22.1
15,92,36:22.3
29,68,36:22.1
22,29,36:22.7
20,33,36:22.4
23,44,36:22.9
27,60,36:22.7
30,58,36:23.3
24,89,36:23.4
29,68,36:23.0
14,56,36:23.3
17,27,36:23.7
27,60,36:23.5
11,39,36:24.2
26,38,36:24.4
29,68,36:23.9
32,21,36:24.8
18,11,36:24.2
29,68,36:24.7
10,43,36:24.9
31,86,36:25.1
11,39,36:25.1
29,68,35:55.1
15,92,35:55.2
14,56,35:55.3
22,29,35:55.6
32,21,35:55.7
29,68,35:55.9
14,56,35:56.3
32,21,35:56.6
16,71,35:57.0
10,43,35:57.4
11,39,35:57.5
27,60,35:57.9
32,21,35:58.2
28,90,35:58.4
21,54,35:55.9
15,92,35:56.1
26,38,35:56.4
29,68,35:56.6
20,33,35:57.1
23,44,35:57.4
18,11,35:57.6
15,92,35:57.9
29,68,35:58.3
15,92,35:58.6
24,89,36:25.2
23,44,36:25.5
17,27,36:25.3
29,68,36:25.5
13,69,36:25.9
22,29,36:26.1
23,44,36:26.3
11,39,36:26.1
12,22,36:26.2
26,38,36:26.8
10,43,36:26.7
22,29,36:27.0
20,33,36:27.2
15,92,36:27.6
31,86,36:27.8
29,68,36:28.2
17,27,36:28.7
22,29,36:28.7
15,92,36:26.8
23,44,36:27.2
13,69,36:27.6
10,43,36:27.7
20,33,36:28.1
18,11,36:28.5
31,86,36:28.7
27,60,36:33.0
16,71,36:33.6
13,69,36:33.7
15,92,36:33.8
23,44,36:34.2
32,21,36:34.7
20,33,36:34.9
30,58,36:32.9
24,89,36:33.2
23,44,36:33.3
10,43,36:33.8
26,38,36:35.2
30,58,36:35.7
31,86,36:34.2
20,33,36:35.7
29,68,36:34.5
29,68,36:36.2
32,21,36:36.5
12,22,36:34.9
22,29,36:35.1
11,39,36:35.3
32,21,36:35.6
26,38,36:36.2
28,90,36:36.2
15,92,36:36.5
20,33,35:58.7
26,38,35:59.1
30,58,35:58.7
25,106,35:59.3
13,69,35:59.2
19,65,35:59.5
21,54,35:59.5
27,60,35:59.6
17,27,36:00.1
24,89,36:00.2
26,38,36:00.9
18,11,36:01.0
21,54,36:01.1
31,86,36:01.8
17,27,36:01.9
16,71,36:02.3
13,69,36:00.1
11,39,36:00.2
14,56,36:00.5
17,27,36:01.0
27,60,36:01.2
29,68,36:01.6
23,44,36:01.8
18,11,36:01.9
23,44,36:02.6
11,39,36:02.6
18,11,36:02.8
12,22,36:02.7
30,58,36:03.3
23,44,36:03.4
19,65,36:02.8
14,56,36:03.2
24,89,36:03.7
27,60,36:03.7
16,71,36:03.9
32,21,36:04.1
30,58,36:04.1
18,11,36:04.5
25,106,36:04.7
22,29,36:04.5
29,68,36:05.2
24,89,36:04.7
26,38,36:05.6
21,54,36:05.6
23,44,36:06.2
23,44,36:05.2
22,29,36:05.5
28,90,36:05.6
29,68,36:06.0
22,29,36:06.3
24,89,36:06.4
26,38,36:18.0
15,92,36:18.2
12,22,36:18.4
14,56,36:18.4
20,33,36:18.7
19,65,36:18.9
30,58,36:19.0
13,69,36:19.1
22,29,36:19.2
29,68,36:19.4
31,86,36:19.5
11,39,36:19.6
13,69,36:20.0
17,27,36:20.3
27,60,36:20.1
16,71,36:20.3
32,21,36:20.4
15,92,36:20.8
30,58,36:20.7
17,27,36:21.1
23,44,36:21.2
12,22,36:21.1
30,58,36:21.6
31,86,36:21.5
28,90,36:29.3
29,68,36:29.0
30,58,36:29.4
18,11,36:29.4
13,69,36:29.4
12,22,36:29.7
25,106,36:30.0
14,56,36:30.5
28,90,36:30.1
13,69,36:30.3
29,68,36:30.9
24,89,36:30.6
19,65,36:31.0
25,106,36:30.7
11,39,36:31.1
30,58,36:31.3
17,27,36:31.3
14,56,36:31.4
29,68,36:31.7
16,71,36:32.1
27,60,36:32.2
30,58,36:32.2
31,86,36:32.4
13,69,36:32.8
16,71,36:32.8
23,44,36:36.9
24,89,36:37.0
17,27,36:36.8
13,69,36:37.3
21,54,36:37.3
17,27,36:37.7
27,60,36:38.2
14,56,36:38.4
17,27,36:38.7
26,38,36:39.0
20,33,36:37.6
10,43,36:39.4
11,39,36:37.9
22,29,36:39.7
15,92,36:39.9
13,69,36:38.1
10,43,36:40.4
23,44,36:40.5
20,33,36:38.4
11,39,36:38.8
15,92,36:39.0
12,22,36:39.5
16,71,36:39.7
13,69,36:40.0
25,106,36:40.3
29,68,36:40.6
10,43,36:41.4
30,58,36:41.5
15,92,36:41.7
14,56,36:42.1
11,39,36:42.1
15,92,36:42.7
28,90,36:42.3
24,89,36:43.0
18,11,36:42.7
25,106,36:42.9
30,58,36:43.4
26,38,36:43.6
27,60,36:43.3
10,43,36:43.9
20,33,36:43.4
29,68,36:44.3
13,69,36:43.7
22,29,36:44.1
20,33,36:44.3
10,43,36:44.7
32,21,36:44.7
13,69,36:44.7
19,65,36:44.8
18,11,36:45.4
24,89,36:45.5
25,106,36:45.6
10,43,36:45.5
19,65,36:45.7
11,39,36:45.6
14,56,36:46.2
28,90,36:46.4
26,38,36:46.2
11,39,36:46.4
27,60,36:46.8
13,69,36:47.2
22,29,36:46.7
11,39,36:47.4
15,92,36:47.1
29,68,36:47.9
26,38,36:48.0
12,22,36:47.3
20,33,36:47.7
10,43,36:48.0
32,21,36:48.2
22,29,36:48.5
19,65,36:48.2
27,60,36:48.5
21,54,36:49.0
10,43,36:48.9
32,21,36:49.0
20,33,36:49.6
17,27,36:49.3
13,69,36:49.8
21,54,36:49.9
26,38,36:50.5
12,22,36:50.7
11,39,36:50.8
30,58,36:51.2
29,68,36:49.6
31,86,36:49.9
18,11,36:51.5
22,29,36:50.3
27,60,36:50.5
19,65,36:51.9
29,68,36:52.1
21,54,36:50.8
26,38,36:52.3
24,89,36:51.2
29,68,36:51.3
21,54,36:51.6
22,29,36:51.9
16,71,36:52.8
20,33,36:52.2
11,39,36:52.4
13,69,36:53.0
26,38,36:53.1
29,68,36:53.1
15,92,36:53.3
23,44,36:53.6
27,60,36:53.8
14,56,36:53.8
13,69,36:53.9
12,22,36:54.0
29,68,36:54.0
16,71,36:54.4
20,33,36:54.8
19,65,36:54.6
18,11,36:54.8
14,56,36:54.8
28,90,36:55.0
21,54,36:55.0
26,38,36:55.5
13,69,36:55.5
29,68,36:55.7
15,92,36:55.8
31,86,36:55.9
23,44,36:56.1
18,11,36:56.4
27,60,36:56.3
10,43,36:56.5
14,56,36:56.6
17,27,36:57.0
13,69,36:57.1
29,68,36:57.4
30,58,36:57.2
24,89,36:57.4
23,44,36:57.7
10,43,36:57.4
14,56,36:58.2
13,69,36:58.0
24,89,36:58.4
20,33,36:58.4
32,21,36:58.7
19,65,36:58.8
26,38,36:59.1
22,29,36:59.0
14,56,36:59.2
23,44,36:59.4
11,39,36:59.5
21,54,36:59.8
26,38,37:00.0
22,29,36:59.9
29,68,37:00.1
28,90,37:00.3
19,65,37:00.5
22,29,37:00.7
27,60,37:00.6
29,68,37:00.9
31,86,37:01.0
27,60,37:01.5
16,71,37:01.4
12,22,37:01.7
17,27,37:01.5
18,11,37:01.9
25,106,37:01.9
13,69,37:02.4
28,90,37:02.1
20,33,37:02.7
24,89,37:02.8
26,38,37:03.1
29,68,37:02.6
21,54,37:02.6
23,44,37:03.5
17,27,37:03.1
28,90,37:03.7
22,29,37:03.3
20,33,37:03.6
18,11,37:03.8
27,60,37:04.3
22,29,37:04.2
15,92,37:04.3
21,54,37:04.4
25,106,37:04.6
22,29,37:05.1
14,56,37:04.9
15,92,37:05.3
23,44,37:05.1
14,56,37:05.7
25,106,37:05.4
23,44,37:05.9
15,92,37:06.2
14,56,37:06.6
12,22,37:05.9
10,43,37:06.0
23,44,37:06.8
21,54,37:07.1
25,106,37:06.3
16,71,37:06.6
15,92,37:07.0
27,60,37:07.5
24,89,37:07.2
10,43,37:07.9
22,29,37:07.7
29,68,37:08.0
18,11,37:08.0
27,60,37:08.3
11,39,37:08.5
18,11,37:08.8
16,71,37:09.1
23,44,37:09.4
31,86,37:08.4
21,54,37:08.8
20,33,37:08.9
28,90,37:09.8
27,60,37:09.2
22,29,37:09.5
16,71,37:10.0
10,43,37:10.3
24,89,37:10.0
27,60,37:10.1
20,33,37:10.5
11,39,37:11.1
19,65,37:11.3
30,58,37:10.6
12,22,37:10.9
10,43,37:11.1
20,33,37:11.5
16,71,37:11.7
18,11,37:11.5
26,38,37:12.0
15,92,37:11.9
17,27,37:12.1
29,68,37:12.4
25,106,37:12.4
24,89,37:12.6
22,29,37:13.0
14,56,37:12.7
25,106,37:13.3
23,44,37:13.5
11,39,37:13.8
31,86,37:13.0
12,22,37:14.2
13,69,37:14.3
31,86,37:14.7
32,21,37:15.0
30,58,37:13.3
14,56,37:13.6
31,86,37:13.9
20,33,37:14.2
15,92,37:14.4
19,65,37:14.8
28,90,37:15.1
17,27,37:15.3
19,65,37:15.7
26,38,37:15.5
12,22,37:16.0
22,29,37:15.7
10,43,37:16.5
21,54,37:16.6
27,60,37:16.2
18,11,37:17.1
29,68,37:16.6
14,56,37:17.1
25,106,37:16.6
22,29,37:17.6
16,71,37:17.0
28,90,37:17.9
10,43,37:17.3
26,38,37:18.1
19,65,37:18.4
20,33,37:17.6
27,60,37:18.1
24,89,37:18.9
17,27,37:19.0
25,106,37:18.4
22,29,37:18.4
27,60,37:19.0
11,39,37:19.2
20,33,37:19.4
31,86,37:19.2
28,90,37:19.7
25,106,37:20.0
31,86,37:20.1
10,43,37:19.8
22,29,37:20.2
30,58,37:20.3
27,60,37:20.6
17,27,37:20.9
28,90,37:20.6
22,29,37:21.1
25,106,37:20.8
14,56,37:21.5
17,27,37:21.7
12,22,37:21.5
32,21,37:21.9
29,68,37:22.3
19,65,37:21.9
30,58,37:21.9
31,86,37:22.6
22,29,37:22.8
24,89,37:22.2
32,21,37:22.8
30,58,37:22.9
31,86,37:23.3
18,11,37:23.1
14,56,37:23.3
15,92,37:23.6
30,58,37:23.8
32,21,37:23.7
29,68,37:24.1
25,106,37:24.3
28,90,37:24.3
21,54,37:24.4
24,89,37:24.7
13,69,37:24.8
29,68,37:25.0
21,54,37:25.2
17,27,37:25.2
32,21,37:25.4
20,33,37:25.5
29,68,37:25.8
28,90,37:26.0
12,22,37:25.8
24,89,37:26.4
25,106,37:26.1
30,58,37:26.7
27,60,37:26.6
18,11,37:26.6
25,106,37:27.1
20,33,37:27.3
26,38,37:27.2
13,69,37:27.5
30,58,37:27.5
26,38,37:28.0
16,71,37:28.2
19,65,37:27.7
27,60,37:28.4
17,27,37:28.0
10,43,37:28.8
11,39,37:29.2
29,68,37:29.3
31,86,37:28.4
15,92,37:28.7
32,21,37:29.0
10,43,37:29.8
27,60,37:29.3
